date,bankroll,bet_size,profit,bet_on,odds_taken,predicted_prob,daily_return
2007-02-07,0.0002602251115333314,7.286303122933278e-05,-7.286303122933278e-05,Cornet A.,9.0,0.5,-0.2187499999999999
2007-02-07,0.00021143290312083176,4.8792208412499637e-05,-4.8792208412499637e-05,Pin C.,5.0,0.5,-0.1875
2007-02-07,0.0001656224407779849,4.581046234284688e-05,-4.581046234284688e-05,Loit E.,8.5,0.5,-0.21666666666666656
2007-02-07,0.00014787717926605795,1.774526151192695e-05,-1.774526151192695e-05,Srebotnik K.,2.75,0.5,-0.1071428571428571
2007-02-08,0.0001191232832976578,2.8753895968400157e-05,-2.8753895968400157e-05,Medina Garrigues A.,5.5,0.5,-0.19444444444444442
2007-02-08,9.306506507629516e-05,2.6058218221362645e-05,-2.6058218221362645e-05,Muller M.,9.0,0.5,-0.21875
2007-02-08,7.561536537448982e-05,1.744969970180534e-05,-1.744969970180534e-05,Bychkova E.,5.0,0.5,-0.1875
2007-02-08,6.014858609334417e-05,1.5466779281145646e-05,-1.5466779281145646e-05,Dechy N.,6.5,0.5,-0.20454545454545459
2007-02-08,0.00010526002566335231,1.1277859892502032e-05,4.511143957000813e-05,Safarova L.,5.0,0.5,0.75
2007-02-09,8.947102181384946e-05,1.5789003849502847e-05,-1.5789003849502847e-05,Safina D.,3.5,0.5,-0.15000000000000002
2007-02-09,9.774709133163054e-05,6.040926655314655e-06,8.276069517781078e-06,Safarova L.,2.37,0.5,0.09250000000000003
2007-02-09,8.219641771068932e-05,1.5550673620941222e-05,-1.5550673620941222e-05,Golovin T.,3.75,0.5,-0.15909090909090906
2007-02-09,7.338965867025832e-05,8.806759040430998e-06,-8.806759040430998e-06,Chakvetadze A.,2.75,0.5,-0.1071428571428571
2007-02-10,0.00011008448800538748,1.2231609778376386e-05,3.669482933512916e-05,Safarova L.,4.0,0.5,0.5
2007-02-10,0.00011558871240565686,4.5868536668911485e-06,5.504224400269379e-06,Petrova N.,2.2,0.5,0.050000000000000044
2007-02-11,0.0001129616962146192,2.6270161910376582e-06,-2.6270161910376582e-06,Safarova L.,2.1,0.5,-0.022727272727272818
2007-02-05,9.499051727138433e-05,1.797117894323487e-05,-1.797117894323487e-05,Bondarenko K.,3.75,0.5,-0.15909090909090906
2007-02-05,8.39421549684292e-05,1.104836230295513e-05,-1.104836230295513e-05,Castano C.,2.87,0.5,-0.11631016042780751
2007-02-05,6.895248443835256e-05,1.4989670530076645e-05,-1.4989670530076645e-05,Tangphong M.,4.5,0.5,-0.1785714285714285
2007-02-06,5.663954078864675e-05,1.2312943649705815e-05,-1.2312943649705815e-05,Lertcheewakarn N.,4.5,0.5,-0.1785714285714286
2007-02-06,5.380756374921441e-05,2.831977039432338e-06,-2.831977039432338e-06,Sun T.T.,2.25,0.5,-0.050000000000000044
2007-02-06,7.398540015516981e-05,8.071134562382161e-06,2.0177836405955404e-05,Pratt N.,3.5,0.5,0.375
2007-02-06,6.899003554615287e-05,4.995364609016941e-06,-4.995364609016941e-06,Savchuk O.,2.37,0.5,-0.0675182481751826
2007-02-06,5.749169628846072e-05,1.1498339257692144e-05,-1.1498339257692144e-05,Llagostera Vives N.,4.0,0.5,-0.16666666666666674
2007-02-06,5.8928988695672244e-05,1.3066294611013811e-06,1.4372924072115192e-06,Bammer S.,2.1,0.5,0.025000000000000133
2007-02-07,5.1562865108713214e-05,7.3661235869590305e-06,-7.3661235869590305e-06,Kudryavtseva A.,3.0,0.5,-0.125
2007-02-07,4.440135606583638e-05,7.161509042876835e-06,-7.161509042876835e-06,Tanasugarn T.,3.25,0.5,-0.13888888888888884
2007-02-07,3.964406791592534e-05,4.75728814991104e-06,-4.75728814991104e-06,Oprandi R.,2.75,0.5,-0.1071428571428571
2007-02-08,4.955508489490668e-05,4.9555084894906676e-06,9.911016978981335e-06,Dulko G.,3.0,0.5,0.25
2007-02-08,5.574947050677002e-05,4.12959040790889e-06,6.194385611863335e-06,Pratt N.,2.5,0.5,0.125
2007-02-08,8.01398638534819e-05,8.869233944258867e-06,2.4390393346711883e-05,Sucha M.,3.75,0.5,0.4375
2007-02-09,7.155344986918026e-05,8.586413984301631e-06,-8.586413984301631e-06,Obziler T.,2.75,0.5,-0.1071428571428572
2007-02-09,7.602554048600403e-05,3.5776724934590132e-06,4.472090616823766e-06,Dulko G.,2.25,0.5,0.0625
2007-02-09,7.285780963242052e-05,3.167730853583504e-06,-3.167730853583504e-06,Santangelo M.,2.2,0.5,-0.04166666666666674
2007-02-10,8.196503583647309e-05,6.071484136035044e-06,9.107226204052566e-06,Bammer S.,2.5,0.5,0.125
2007-02-10,9.221066531603223e-05,6.830419653039424e-06,1.0245629479559136e-05,Dulko G.,2.5,0.5,0.125
2007-02-12,7.492116556927618e-05,1.7289499746756045e-05,-1.7289499746756045e-05,Daniilidou E.,5.0,0.5,-0.1875000000000001
2007-02-12,7.117510729081237e-05,3.746058278463809e-06,-3.746058278463809e-06,Muller M.,2.25,0.5,-0.050000000000000044
2007-02-12,5.9312589409010304e-05,1.1862517881802061e-05,-1.1862517881802061e-05,Vesnina E.,4.0,0.5,-0.16666666666666663
2007-02-12,4.7779585912813856e-05,1.1533003496196448e-05,-1.1533003496196448e-05,Flipkens K.,5.5,0.5,-0.19444444444444442
2007-02-13,4.5788769833113275e-05,1.990816079700579e-06,-1.990816079700579e-06,Groenefeld A.L.,2.2,0.5,-0.04166666666666674
2007-02-13,3.9429218467403095e-05,6.3595513657101776e-06,-6.3595513657101776e-06,Maes C.,3.25,0.5,-0.13888888888888895
2007-02-13,3.520465934589562e-05,4.224559121507474e-06,-4.224559121507474e-06,Schruff J.,2.75,0.5,-0.1071428571428571
2007-02-13,3.440455345167072e-05,8.001058942249011e-07,-8.001058942249011e-07,Bremond S.,2.1,0.5,-0.022727272727272707
2007-02-13,2.7523642761336578e-05,6.880910690334144e-06,-6.880910690334144e-06,Osterloh L.,6.0,0.5,-0.19999999999999996
2007-02-13,2.457468103690766e-05,2.948961724428919e-06,-2.948961724428919e-06,Srebotnik K.,2.75,0.5,-0.1071428571428571
2007-02-14,1.954804173390382e-05,5.02663930300384e-06,-5.02663930300384e-06,Yakimova A.,6.5,0.5,-0.20454545454545459
2007-02-14,1.5747033618978075e-05,3.8010081149257423e-06,-3.8010081149257423e-06,Bammer S.,5.5,0.5,-0.19444444444444453
2007-02-14,1.4959681938029171e-05,7.873516809489038e-07,-7.873516809489038e-07,Schnyder P.,2.25,0.5,-0.04999999999999993
2007-02-14,1.1593753501972608e-05,3.3659284360565637e-06,-3.3659284360565637e-06,Poutchkova O.,11.0,0.5,-0.22499999999999998
2007-02-14,9.749292717567874e-06,1.844460784404733e-06,-1.844460784404733e-06,Krajicek M.,3.75,0.5,-0.15909090909090917
2007-02-15,8.198268876136621e-06,1.5510238414312527e-06,-1.5510238414312527e-06,Zvonareva V.,3.75,0.5,-0.15909090909090906
2007-02-15,1.2973760496486204e-05,1.4340815676725472e-06,4.775491620349582e-06,Likhovtseva E.,4.33,0.5,0.5825
2007-02-15,1.0135750387879846e-05,2.838010108606357e-06,-2.838010108606357e-06,Razzano V.,9.0,0.5,-0.21875
2007-02-15,8.523244644353508e-06,1.612505743526339e-06,-1.612505743526339e-06,Dechy N.,3.75,0.5,-0.15909090909090895
2007-02-16,7.339460665971076e-06,1.1837839783824317e-06,-1.1837839783824317e-06,Safina D.,3.25,0.5,-0.13888888888888884
2007-02-16,6.055606059986646e-06,1.28385460598443e-06,-1.28385460598443e-06,Ivanovic A.,4.33,0.5,-0.17492492492492495
2007-02-16,4.996329624568561e-06,1.0592764354180846e-06,-1.0592764354180846e-06,Likhovtseva E.,4.33,0.5,-0.17492492492492495
2007-02-17,4.371788421497491e-06,6.245412030710702e-07,-6.245412030710702e-07,Chakvetadze A.,3.0,0.5,-0.1250000000000001
2007-02-17,3.5520780924667113e-06,8.197103290307795e-07,-8.197103290307795e-07,Golovin T.,5.0,0.5,-0.1875
2007-02-18,3.774082973245881e-06,1.7760390462333557e-07,2.2200488077916946e-07,Mauresmo A.,2.25,0.5,0.0625
2007-02-13,3.412982441855071e-06,3.611005313908096e-07,-3.611005313908096e-07,Chan C.W.,2.62,0.5,-0.095679012345679
2007-02-13,3.086431652665234e-06,3.265507891898371e-07,-3.265507891898371e-07,Koryttseva M.,2.62,0.5,-0.095679012345679
2007-02-13,3.016285478741024e-06,7.014617392420992e-08,-7.014617392420992e-08,Kudryavtseva A.,2.1,0.5,-0.022727272727272818
2007-02-13,3.581839006004966e-06,3.23173444150824e-07,5.65553527263942e-07,Sema Y.,2.75,0.5,0.1875
2007-02-13,3.3399995110739737e-06,2.418394949309923e-07,-2.418394949309923e-07,Luangnam N.,2.37,0.5,-0.06751824817518248
2007-02-13,2.8761106900914773e-06,4.638888209824964e-07,-4.638888209824964e-07,Ferguson S.,3.25,0.5,-0.13888888888888895
2007-02-13,3.142150928924939e-06,1.9418995535289176e-07,2.660402388334617e-07,Hsieh S.W.,2.37,0.5,0.09250000000000003
2007-02-13,2.8054919008258384e-06,3.366590280991006e-07,-3.366590280991006e-07,Barrois K.,2.75,0.5,-0.1071428571428571
2007-02-13,3.331521632230683e-06,3.005884179456255e-07,5.260297314048447e-07,Amanmuradova A.,2.75,0.5,0.1875
2007-02-13,3.41480967303645e-06,7.571640073251558e-08,8.328804080576715e-08,Poutchek T.,2.1,0.5,0.02499999999999991
2007-02-13,2.8174743473476417e-06,5.973353256888085e-07,-5.973353256888085e-07,Iyer T.,4.33,0.5,-0.17492492492492495
2007-02-13,2.5156020958461086e-06,3.0187225150153303e-07,-3.0187225150153303e-07,Uberoi S.,2.75,0.5,-0.1071428571428572
2007-02-14,2.2011518338653452e-06,3.144502619807636e-07,-3.144502619807636e-07,Brianti A.,3.0,0.5,-0.12499999999999989
2007-02-14,2.256180629711979e-06,5.002617804239425e-08,5.502879584663368e-08,Czink M.,2.1,0.5,0.025000000000000133
2007-02-14,2.014446990814267e-06,2.4173363889771204e-07,-2.4173363889771204e-07,Cibulkova D.,2.75,0.5,-0.1071428571428572
2007-02-14,1.622748964822604e-06,3.91698025991663e-07,-3.91698025991663e-07,Sun S.N.,5.5,0.5,-0.19444444444444442
2007-02-14,1.3793366200992133e-06,2.434123447233906e-07,-2.434123447233906e-07,Sucha M.,3.5,0.5,-0.15000000000000002
2007-02-14,1.4655451588554142e-06,6.896683100496067e-08,8.620853875620083e-08,Shvedova Y.,2.25,0.5,0.0625
2007-02-15,1.432237314335973e-06,3.330784451944126e-08,-3.330784451944126e-08,Hsieh S.W.,2.1,0.5,-0.022727272727272818
2007-02-15,1.1935310952799773e-06,2.387062190559955e-07,-2.387062190559955e-07,Amanmuradova A.,4.0,0.5,-0.16666666666666674
2007-02-15,1.939488029829963e-06,2.131305527285674e-07,7.459569345499859e-07,Savchuk O.,4.5,0.5,0.6249999999999998
2007-02-15,1.6162400248583025e-06,3.232480049716605e-07,-3.232480049716605e-07,Poutchek T.,4.0,0.5,-0.16666666666666663
2007-02-16,1.4815533561201107e-06,1.3468666873819187e-07,-1.3468666873819187e-07,Czink M.,2.5,0.5,-0.08333333333333326
2007-02-16,1.2346277967667588e-06,2.4692555935335174e-07,-2.4692555935335174e-07,Sema Y.,4.0,0.5,-0.16666666666666674
2007-02-16,2.006270169745983e-06,2.204692494226355e-07,7.716423729792242e-07,Shvedova Y.,4.5,0.5,0.625
2007-02-16,2.3824458265733548e-06,2.149575181870696e-07,3.7617565682737177e-07,Savchuk O.,2.75,0.5,0.1875
2007-02-17,2.1271837737262097e-06,2.5526205284714513e-07,-2.5526205284714513e-07,Savchuk O.,2.75,0.5,-0.1071428571428571
2007-02-17,2.2335429624125204e-06,8.863265723859214e-08,1.0635918868631059e-07,Shvedova Y.,2.2,0.5,0.050000000000000044
2007-02-18,2.7193385567372436e-06,2.5978374028060066e-07,4.857955943247233e-07,Shvedova Y.,2.87,0.5,0.21750000000000003
2007-02-19,2.787322020655675e-06,6.180314901675558e-08,6.798346391843115e-08,Martinez Granados C.,2.1,0.5,0.025000000000000133
2007-02-19,2.3227683505463957e-06,4.6455367010927915e-07,-4.6455367010927915e-07,Parra Santonja A.,4.0,0.5,-0.16666666666666663
2007-02-19,3.0486334600921442e-06,3.226067153536661e-07,7.258651095457487e-07,Vierin N.,3.25,0.5,0.3125
2007-02-19,2.6252121461904576e-06,4.234213139016867e-07,-4.234213139016867e-07,Gubacsi Z.,3.25,0.5,-0.13888888888888884
2007-02-20,2.187676788492048e-06,4.3753535769840956e-07,-4.3753535769840956e-07,Malek T.,4.0,0.5,-0.16666666666666663
2007-02-20,1.8838327900903748e-06,3.0384399840167334e-07,-3.0384399840167334e-07,Bohmova K.,3.25,0.5,-0.13888888888888884
2007-02-20,1.789641150585856e-06,9.419163950451875e-08,-9.419163950451875e-08,Nagy K.,2.25,0.5,-0.050000000000000044
2007-02-20,1.5049255129926517e-06,2.8471563759320436e-07,-2.8471563759320436e-07,Errani S.,3.75,0.5,-0.15909090909090906
2007-02-20,1.2039404103941213e-06,3.0098510259853033e-07,-3.0098510259853033e-07,Woerle K.,6.0,0.5,-0.19999999999999996
2007-02-20,1.122652462977e-06,8.128794741712135e-08,-8.128794741712135e-08,Marrero M.,2.37,0.5,-0.06751824817518248
2007-02-20,1.06651983982815e-06,5.613262314885e-08,-5.613262314885e-08,Tatishvili A.,2.25,0.5,-0.050000000000000044
2007-02-21,9.94510288598877e-07,7.200955122927291e-08,-7.200955122927291e-08,Parmentier P.,2.37,0.5,-0.06751824817518248
2007-02-21,1.044235803028821e-06,4.143792869161991e-08,4.97255144299439e-08,Vierin N.,2.2,0.5,0.050000000000000044
2007-02-21,1.0205031711418024e-06,2.373263188701868e-08,-2.373263188701868e-08,Cornet A.,2.1,0.5,-0.022727272727272707
2007-02-22,8.67427695470532e-07,1.5307547567127034e-07,-1.5307547567127034e-07,Arn G.,3.5,0.5,-0.15000000000000002
2007-02-22,7.373135411499523e-07,1.301141543205798e-07,-1.301141543205798e-07,Cravero J.,3.5,0.5,-0.1499999999999999
2007-02-22,5.939470192596837e-07,1.433665218902685e-07,-1.433665218902685e-07,Duque Marino M.,5.5,0.5,-0.19444444444444453
2007-02-23,5.444514343213767e-07,4.9495584938306976e-08,-4.9495584938306976e-08,Zakopalova K.,2.5,0.5,-0.08333333333333337
2007-02-23,6.288414066411902e-07,5.209257550605765e-08,8.43899723198134e-08,Vinci R.,2.62,0.5,0.15500000000000003
2007-02-23,5.287984555846372e-07,1.0004295105655297e-07,-1.0004295105655297e-07,Zahlavova Strycova B.,3.75,0.5,-0.15909090909090906
2007-02-23,4.446714285598086e-07,8.412702702482864e-08,-8.412702702482864e-08,Vierin N.,3.75,0.5,-0.15909090909090906
2007-02-24,5.002553571297847e-07,3.7055952379984045e-08,5.558392856997607e-08,Vinci R.,2.5,0.5,0.125
2007-02-24,4.5856741070230264e-07,4.1687946427482055e-08,-4.1687946427482055e-08,Dominguez Lino L.,2.5,0.5,-0.08333333333333326
2007-02-25,4.481454240954321e-07,1.0421986606870522e-08,-1.0421986606870522e-08,Garbin T.,2.1,0.5,-0.022727272727272818
2007-02-19,3.547817940755504e-07,9.336363001988169e-08,-9.336363001988169e-08,Niculescu M.,7.0,0.5,-0.20833333333333337
2007-02-19,4.878249668538818e-07,5.3217269111332564e-08,1.330431727783314e-07,Daniilidou E.,3.5,0.5,0.375
2007-02-19,4.2684684599714654e-07,6.097812085673522e-08,-6.097812085673522e-08,Groenefeld A.L.,3.0,0.5,-0.125
2007-02-19,3.9127627549738435e-07,3.557057049976221e-08,-3.557057049976221e-08,Schiavone F.,2.5,0.5,-0.08333333333333326
2007-02-19,3.1519477748400407e-07,7.608149801338029e-08,-7.608149801338029e-08,Sfar S.,5.5,0.5,-0.19444444444444442
2007-02-20,2.850372524778185e-07,3.015752500618558e-08,-3.015752500618558e-08,Vesnina E.,2.62,0.5,-0.095679012345679
2007-02-20,2.9928911510170943e-07,1.1876552186575779e-08,1.4251862623890937e-08,Shaughnessy M.,2.2,0.5,0.050000000000000044
2007-02-20,3.4567892794247443e-07,2.8635686938743807e-08,4.638981284076497e-08,Paszek T.,2.62,0.5,0.15500000000000003
2007-02-20,3.126047095282253e-07,3.30742184142491e-08,-3.30742184142491e-08,Kremer A.,2.62,0.5,-0.095679012345679
2007-02-20,3.282349450046366e-07,1.3025196230342732e-08,1.563023547641128e-08,Dushevina V.,2.2,0.5,0.050000000000000044
2007-02-20,2.598526647953373e-07,6.838228020929929e-08,-6.838228020929929e-08,Rezai A.,7.0,0.5,-0.20833333333333337
2007-02-20,2.4230786808470324e-07,1.7544796710634094e-08,-1.7544796710634094e-08,Muller M.,2.37,0.5,-0.06751824817518248
2007-02-21,2.0596168787199777e-07,3.634618021270548e-08,-3.634618021270548e-08,Molik A.,3.5,0.5,-0.1499999999999999
2007-02-21,1.8021647688799804e-07,2.574521098399972e-08,-2.574521098399972e-08,Kirilenko M.,3.0,0.5,-0.125
2007-02-21,1.4517438415977619e-07,3.504209272822184e-08,-3.504209272822184e-08,Shaughnessy M.,5.5,0.5,-0.19444444444444453
2007-02-21,1.1406558755410986e-07,3.110879660566632e-08,-3.110879660566632e-08,Santangelo M.,8.0,0.5,-0.2142857142857143
2007-02-21,8.935137691738605e-08,2.4714210636723805e-08,-2.4714210636723805e-08,Dushevina V.,8.5,0.5,-0.21666666666666679
2007-02-21,6.949551538018915e-08,1.98558615371969e-08,-1.98558615371969e-08,Paszek T.,10.0,0.5,-0.2222222222222222
2007-02-21,5.44381537144815e-08,1.505736166570765e-08,-1.505736166570765e-08,Medina Garrigues A.,8.5,0.5,-0.21666666666666667
2007-02-22,4.423099989301622e-08,1.0207153821465282e-08,-1.0207153821465282e-08,Hantuchova D.,5.0,0.5,-0.1875
2007-02-22,3.9999021508190595e-08,4.2319783848256264e-09,-4.2319783848256264e-09,Schnyder P.,2.62,0.5,-0.095679012345679
2007-02-22,3.1817403472424334e-08,8.181618035766258e-09,-8.181618035766258e-09,Daniilidou E.,6.5,0.5,-0.20454545454545459
2007-02-23,2.7191232883860546e-08,4.626170588563789e-09,-4.626170588563789e-09,Kuznetsova S.,3.39,0.5,-0.14539748953974885
2007-02-24,2.6058264847033022e-08,1.1329680368275237e-09,-1.1329680368275237e-09,Mauresmo A.,2.2,0.5,-0.04166666666666674
2007-02-19,2.475535160468137e-08,1.3029132423516513e-09,-1.3029132423516513e-09,Osterloh L.,2.25,0.5,-0.050000000000000044
2007-02-19,2.269240563762459e-08,2.0629459670567808e-09,-2.0629459670567808e-09,Fedossova Y.,2.5,0.5,-0.08333333333333326
2007-02-19,2.0801371834489208e-08,1.8910338031353824e-09,-1.8910338031353824e-09,Foretz S.,2.5,0.5,-0.08333333333333337
2007-02-19,1.708684114975899e-08,3.714530684730216e-09,-3.714530684730216e-09,Liggan K.,4.5,0.5,-0.17857142857142871
2007-02-19,1.5451989064442543e-08,1.6348520853164467e-09,-1.6348520853164467e-09,Albanese L.,2.62,0.5,-0.0956790123456791
2007-02-20,1.738348769749786e-08,1.2876657553702119e-09,1.931498633055318e-09,Spears A.,2.5,0.5,0.125
2007-02-20,1.4124083754217012e-08,3.259403943280849e-09,-3.259403943280849e-09,Morigami A.,5.0,0.5,-0.1875
2007-02-20,1.5430561501482088e-08,9.536333921642876e-10,1.306477747265074e-09,Granville L.,2.37,0.5,0.09250000000000025
2007-02-20,1.234444920118567e-08,3.086112300296418e-09,-3.086112300296418e-09,Laine E.,6.0,0.5,-0.20000000000000007
2007-02-20,1.1315745101086864e-08,1.0287041000988057e-09,-1.0287041000988057e-09,Lepchenko V.,2.5,0.5,-0.08333333333333326
2007-02-20,9.336339238809657e-09,1.9794058622772068e-09,-1.9794058622772068e-09,Wozniak A.,4.33,0.5,-0.17492492492492495
2007-02-20,9.569747719779898e-09,2.121895281547651e-10,2.3340848097024163e-10,Arvidsson S.,2.1,0.5,0.02499999999999991
2007-02-20,1.0765966184752386e-08,7.974789766483248e-10,1.196218464972487e-09,Tu M.,2.5,0.5,0.125
2007-02-21,8.882730358140294e-09,1.8832358266120916e-09,-1.8832358266120916e-09,Wozniacki C.,4.33,0.5,-0.17492492492492495
2007-02-21,7.772389063372758e-09,1.1103412947675368e-09,-1.1103412947675368e-09,Pin C.,3.0,0.5,-0.12499999999999989
2007-02-21,8.161008516541396e-09,3.238495443071985e-10,3.8861945316863825e-10,Mattek B.,2.2,0.5,0.050000000000000044
2007-02-21,7.140882451973721e-09,1.0201260645676745e-09,-1.0201260645676745e-09,Gajdosova J.,3.0,0.5,-0.125
2007-02-21,7.319404513273065e-09,1.6229278299940288e-10,1.7852206129934318e-10,Arvidsson S.,2.1,0.5,0.025000000000000133
2007-02-21,5.733533535397234e-09,1.5858709778758308e-09,-1.5858709778758308e-09,Sequera M.,8.5,0.5,-0.21666666666666667
2007-02-22,4.586826828317787e-09,1.146706707079447e-09,-1.146706707079447e-09,Mattek B.,6.0,0.5,-0.20000000000000007
2007-02-22,8.600300303095852e-09,8.918829943951253e-10,4.013473474778064e-09,Olaru I.,5.5,0.5,0.875
2007-02-23,7.064532391828735e-09,1.5357679112671164e-09,-1.5357679112671164e-09,Granville L.,4.5,0.5,-0.1785714285714286
2007-02-23,5.5507040221511485e-09,1.513828369677586e-09,-1.513828369677586e-09,Tu M.,8.0,0.5,-0.2142857142857143
2007-02-24,4.376516632849944e-09,1.1741873893012044e-09,-1.1741873893012044e-09,Olaru I.,7.5,0.5,-0.21153846153846145
2007-02-26,4.0810218966903675e-09,2.954947361595766e-10,-2.954947361595766e-10,Martinez Granados C.,2.37,0.5,-0.0675182481751826
2007-02-26,3.246267417821883e-09,8.347544788684843e-10,-8.347544788684843e-10,Munoz D.,6.5,0.5,-0.20454545454545459
2007-02-26,2.9356677574747276e-09,3.1059966034715553e-10,-3.1059966034715553e-10,Sromova H.,2.62,0.5,-0.095679012345679
2007-02-27,2.5279361244921267e-09,4.077316329826011e-10,-4.077316329826011e-10,Dzehalevich E.,3.25,0.5,-0.13888888888888884
2007-02-27,2.3172747807844493e-09,2.1066134370767721e-10,-2.1066134370767721e-10,Pin C.,2.5,0.5,-0.08333333333333337
2007-02-27,3.7655715187747304e-09,4.137990679972231e-10,1.448296737990281e-09,Torres M.,4.5,0.5,0.6250000000000002
2007-02-27,4.942312618391834e-09,5.229960442742681e-10,1.1767410996171032e-09,Errani S.,3.25,0.5,0.3125
